,anime_id,name,genre,type,episodes,rating,members
999,9136,Kuroshitsuji II Specials, Parody,Special,6,7.73,60899
999,9136,Kuroshitsuji II Specials, Shounen,Special,6,7.73,60899
999,9136,Kuroshitsuji II Specials, Supernatural,Special,6,7.73,60899
107,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Drama,Movie,1,8.49,85361
107,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari, Magic,Movie,1,8.49,85361
107,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari, Psychological,Movie,1,8.49,85361
107,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari, Thriller,Movie,1,8.49,85361
1276,16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,Comedy,Special,1,7.6,72085
1276,16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel, School,Special,1,7.6,72085
12050,3428,Injuu vs. Onna Spy,Hentai,OVA,1,5.66,667
12050,3428,Injuu vs. Onna Spy, Horror,OVA,1,5.66,667
9626,26115,Moudouken Quill no Isshou,Drama,OVA,1,6.2,57
12026,2946,Angel Core: Tenshi-tachi no Sumika,Action,OVA,2,5.7,3072
12026,2946,Angel Core: Tenshi-tachi no Sumika, Hentai,OVA,2,5.7,3072
12026,2946,Angel Core: Tenshi-tachi no Sumika, Historical,OVA,2,5.7,3072
12026,2946,Angel Core: Tenshi-tachi no Sumika, Mecha,OVA,2,5.7,3072
12026,2946,Angel Core: Tenshi-tachi no Sumika, Military,OVA,2,5.7,3072
3366,2722,Crusher Joe: The Movie,Action,Movie,1,7.01,2018
3366,2722,Crusher Joe: The Movie, Adventure,Movie,1,7.01,2018
3366,2722,Crusher Joe: The Movie, Sci-Fi,Movie,1,7.01,2018
3366,2722,Crusher Joe: The Movie, Space,Movie,1,7.01,2018
1791,3655,Nabari no Ou,Action,TV,26,7.44,107384
1791,3655,Nabari no Ou, Comedy,TV,26,7.44,107384
1791,3655,Nabari no Ou, Drama,TV,26,7.44,107384
1791,3655,Nabari no Ou, Fantasy,TV,26,7.44,107384
1791,3655,Nabari no Ou, Shounen,TV,26,7.44,107384
1791,3655,Nabari no Ou, Supernatural,TV,26,7.44,107384
6528,3205,Cream Lemon: Lemon Angel,Ecchi,TV,37,6.07,1068
9235,3277,Kinnikuman: Haresugata! Seigi Choujin,Action,Movie,1,6.3,280
9235,3277,Kinnikuman: Haresugata! Seigi Choujin, Comedy,Movie,1,6.3,280
9235,3277,Kinnikuman: Haresugata! Seigi Choujin, Shounen,Movie,1,6.3,280
9235,3277,Kinnikuman: Haresugata! Seigi Choujin, Sports,Movie,1,6.3,280
10737,12037,What&#039;s Michael? 2,Comedy,OVA,1,6.14,101
5393,3884,Maze☆Bakunetsu Jikuu: Hot Springs,Action,Special,1,6.47,646
5393,3884,Maze☆Bakunetsu Jikuu: Hot Springs, Comedy,Special,1,6.47,646
5393,3884,Maze☆Bakunetsu Jikuu: Hot Springs, Ecchi,Special,1,6.47,646
5393,3884,Maze☆Bakunetsu Jikuu: Hot Springs, Fantasy,Special,1,6.47,646
11179,21521,Futabu!,Hentai,OVA,2,7.2,7234
11179,21521,Futabu!, School,OVA,2,7.2,7234
11179,21521,Futabu!, Yuri,OVA,2,7.2,7234
8259,12371,Bosco no Mori no Nakama-tachi,Adventure,Special,1,5.55,113
8259,12371,Bosco no Mori no Nakama-tachi, Fantasy,Special,1,5.55,113
9099,23613,Kakkun Cafe,Comedy,Movie,1,5.86,54
9099,23613,Kakkun Cafe, Parody,Movie,1,5.86,54
9099,23613,Kakkun Cafe, Slice of Life,Movie,1,5.86,54
12138,4700,Visionary,Hentai,OVA,5,5.48,858
11209,3771,"Nee, Chanto Shiyou Yo!",Hentai,OVA,5,7.09,6171
4741,1298,Project A-Ko 4: Final,Action,OVA,1,6.65,2467
4741,1298,Project A-Ko 4: Final, Comedy,OVA,1,6.65,2467
4741,1298,Project A-Ko 4: Final, Mecha,OVA,1,6.65,2467
4741,1298,Project A-Ko 4: Final, Sci-Fi,OVA,1,6.65,2467
4741,1298,Project A-Ko 4: Final, Super Power,OVA,1,6.65,2467
5410,31883,Bakuon!! OVA,Cars,OVA,2,6.46,4572
5410,31883,Bakuon!! OVA, Seinen,OVA,2,6.46,4572
5410,31883,Bakuon!! OVA, Slice of Life,OVA,2,6.46,4572
5410,31883,Bakuon!! OVA, Sports,OVA,2,6.46,4572
9015,30970,Jidou Bungaku Library,Demons,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Drama,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Fantasy,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Historical,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Kids,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Magic,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Romance,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Samurai,OVA,6,8.5,49
9015,30970,Jidou Bungaku Library, Supernatural,OVA,6,8.5,49
4205,9519,Medaka no Gakkou,Comedy,OVA,5,6.78,434
1833,161,Peace Maker Kurogane,Action,TV,24,7.43,35123
1833,161,Peace Maker Kurogane, Comedy,TV,24,7.43,35123
1833,161,Peace Maker Kurogane, Historical,TV,24,7.43,35123
1833,161,Peace Maker Kurogane, Samurai,TV,24,7.43,35123
1833,161,Peace Maker Kurogane, Shounen,TV,24,7.43,35123
815,21659,Kill la Kill Special,Action,Special,1,7.82,83795
815,21659,Kill la Kill Special, Comedy,Special,1,7.82,83795
815,21659,Kill la Kill Special, School,Special,1,7.82,83795
815,21659,Kill la Kill Special, Super Power,Special,1,7.82,83795
7289,30489,Minna Atsumare! Falcom Gakuen SC Special,Comedy,Special,1,5.57,308
7289,30489,Minna Atsumare! Falcom Gakuen SC Special, Parody,Special,1,5.57,308
7289,30489,Minna Atsumare! Falcom Gakuen SC Special, School,Special,1,5.57,308
7289,30489,Minna Atsumare! Falcom Gakuen SC Special, Seinen,Special,1,5.57,308
1046,14289,Sukitte Ii na yo.,Romance,TV,13,7.71,233410
1046,14289,Sukitte Ii na yo., School,TV,13,7.71,233410
1046,14289,Sukitte Ii na yo., Shoujo,TV,13,7.71,233410
2128,24029,Shijou Saikyou no Deshi Kenichi Specials,Action,Special,4,7.35,4258
2128,24029,Shijou Saikyou no Deshi Kenichi Specials, Comedy,Special,4,7.35,4258
2128,24029,Shijou Saikyou no Deshi Kenichi Specials, Martial Arts,Special,4,7.35,4258
2128,24029,Shijou Saikyou no Deshi Kenichi Specials, School,Special,4,7.35,4258
2128,24029,Shijou Saikyou no Deshi Kenichi Specials, Shounen,Special,4,7.35,4258
4809,10671,Morita-san wa Mukuchi.,Comedy,TV,13,6.63,15046
4809,10671,Morita-san wa Mukuchi., School,TV,13,6.63,15046
4809,10671,Morita-san wa Mukuchi., Slice of Life,TV,13,6.63,15046
6993,33912,Gakuen Handsome: Haitoku no Lesson,Comedy,Music,2,5.79,316
6993,33912,Gakuen Handsome: Haitoku no Lesson, Music,Music,2,5.79,316
9522,25085,Meiken Lassie Specials,Adventure,Special,2,6.38,69
9522,25085,Meiken Lassie Specials, Slice of Life,Special,2,6.38,69
5061,12429,Last Exile: Ginyoku no Fam Recaps,Action,Special,2,6.56,4621
5061,12429,Last Exile: Ginyoku no Fam Recaps, Adventure,Special,2,6.56,4621
5061,12429,Last Exile: Ginyoku no Fam Recaps, Sci-Fi,Special,2,6.56,4621
9371,27393,Kyuumei Senshi Nanosaver,Adventure,TV,28,5.75,62
9371,27393,Kyuumei Senshi Nanosaver, Shounen,TV,28,5.75,62
4633,9548,Alps no Shoujo Heidi: Alm no Yama-hen,Drama,Movie,1,6.67,724
4633,9548,Alps no Shoujo Heidi: Alm no Yama-hen, Historical,Movie,1,6.67,724
4633,9548,Alps no Shoujo Heidi: Alm no Yama-hen, Slice of Life,Movie,1,6.67,724
2195,5084,Mai Mai Shinko to Sennen no Mahou,Adventure,Movie,1,7.33,6491
2195,5084,Mai Mai Shinko to Sennen no Mahou, Drama,Movie,1,7.33,6491
6904,23595,Seihou Tenshi Angel Links Special,Comedy,Special,1,5.86,310
6904,23595,Seihou Tenshi Angel Links Special, Sci-Fi,Special,1,5.86,310
6904,23595,Seihou Tenshi Angel Links Special, Space,Special,1,5.86,310
9897,29635,Otoko to Onna to Inu,Comedy,Movie,1,4.4,109
9897,29635,Otoko to Onna to Inu, Romance,Movie,1,4.4,109
11987,5645,Castle Fantasia: Seima Taisen,Hentai,OVA,3,5.77,1220
911,32108,Digimon Adventure tri. 2: Ketsui,Action,Movie,1,7.77,30684
911,32108,Digimon Adventure tri. 2: Ketsui, Adventure,Movie,1,7.77,30684
911,32108,Digimon Adventure tri. 2: Ketsui, Comedy,Movie,1,7.77,30684
911,32108,Digimon Adventure tri. 2: Ketsui, Drama,Movie,1,7.77,30684
11133,10048,Fuyu no Semi: Tokubetsu Henshuuhan,Action,OVA,1,7.44,2322
11133,10048,Fuyu no Semi: Tokubetsu Henshuuhan, Drama,OVA,1,7.44,2322
11133,10048,Fuyu no Semi: Tokubetsu Henshuuhan, Historical,OVA,1,7.44,2322
11133,10048,Fuyu no Semi: Tokubetsu Henshuuhan, Military,OVA,1,7.44,2322
11133,10048,Fuyu no Semi: Tokubetsu Henshuuhan, Samurai,OVA,1,7.44,2322
11133,10048,Fuyu no Semi: Tokubetsu Henshuuhan, Yaoi,OVA,1,7.44,2322
10870,33571,Zenryoku Yobikou 5.5 Seminar,Comedy,ONA,9,5.0,46
10870,33571,Zenryoku Yobikou 5.5 Seminar, Parody,ONA,9,5.0,46
10870,33571,Zenryoku Yobikou 5.5 Seminar, School,ONA,9,5.0,46
9995,22623,Pochacco no Ninjin Hata wa Oosawagi,Fantasy,OVA,1,6.35,76
9995,22623,Pochacco no Ninjin Hata wa Oosawagi, Kids,OVA,1,6.35,76
2017,10884,Saki Achiga-hen: Episode of Side-A,Game,TV,12,7.38,22358
2017,10884,Saki Achiga-hen: Episode of Side-A, School,TV,12,7.38,22358
2017,10884,Saki Achiga-hen: Episode of Side-A, Slice of Life,TV,12,7.38,22358
6977,25943,Hacka Doll,Fantasy,Special,2,5.81,2961
5919,25965,Backkom 2,Comedy,TV,52,6.31,162
5919,25965,Backkom 2, Kids,TV,52,6.31,162
8604,9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,Comedy,OVA,1,6.08,125
8604,9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen, Shounen,OVA,1,6.08,125
254,18689,Diamond no Ace,Comedy,TV,75,8.25,81384
254,18689,Diamond no Ace, School,TV,75,8.25,81384
254,18689,Diamond no Ace, Shounen,TV,75,8.25,81384
254,18689,Diamond no Ace, Sports,TV,75,8.25,81384
4119,2831,Ie Naki Ko (Movie),Adventure,Movie,1,6.8,469
4119,2831,Ie Naki Ko (Movie), Drama,Movie,1,6.8,469
4119,2831,Ie Naki Ko (Movie), Slice of Life,Movie,1,6.8,469
27,21939,Mushishi Zoku Shou,Adventure,TV,10,8.8,101351
27,21939,Mushishi Zoku Shou, Fantasy,TV,10,8.8,101351
27,21939,Mushishi Zoku Shou, Historical,TV,10,8.8,101351
27,21939,Mushishi Zoku Shou, Mystery,TV,10,8.8,101351
27,21939,Mushishi Zoku Shou, Seinen,TV,10,8.8,101351
27,21939,Mushishi Zoku Shou, Slice of Life,TV,10,8.8,101351
27,21939,Mushishi Zoku Shou, Supernatural,TV,10,8.8,101351
11519,1389,Yakin Byoutou San,Hentai,OVA,3,6.49,2710
9705,31017,Neko wa Ikite Iru,Drama,Movie,1,7.33,41
9705,31017,Neko wa Ikite Iru, Historical,Movie,1,7.33,41
9705,31017,Neko wa Ikite Iru, Kids,Movie,1,7.33,41
7347,8782,Hiyoko Gumo,Fantasy,Music,1,5.52,490
7347,8782,Hiyoko Gumo, Kids,Music,1,5.52,490
7347,8782,Hiyoko Gumo, Music,Music,1,5.52,490
8148,17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi,Drama,Movie,1,6.45,135
8148,17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi, Historical,Movie,1,6.45,135
8148,17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi, Military,Movie,1,6.45,135
4330,16906,Line Offline: Salaryman,Comedy,TV,114,6.75,1190
5218,30291,Mini Hama: Minimum Hamatora,Comedy,TV,8,6.53,1947
5218,30291,Mini Hama: Minimum Hamatora, Mystery,TV,8,6.53,1947
5218,30291,Mini Hama: Minimum Hamatora, School,TV,8,6.53,1947
5218,30291,Mini Hama: Minimum Hamatora, Shounen,TV,8,6.53,1947
5218,30291,Mini Hama: Minimum Hamatora, Super Power,TV,8,6.53,1947
2395,2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,Adventure,Movie,1,7.27,1342
2395,2657,Doraemon Movie 08: Nobita to Ryuu no Kishi, Comedy,Movie,1,7.27,1342
2395,2657,Doraemon Movie 08: Nobita to Ryuu no Kishi, Fantasy,Movie,1,7.27,1342
2395,2657,Doraemon Movie 08: Nobita to Ryuu no Kishi, Kids,Movie,1,7.27,1342
2395,2657,Doraemon Movie 08: Nobita to Ryuu no Kishi, Shounen,Movie,1,7.27,1342
8078,33500,Acerola-chan,Comedy,ONA,3,5.0,52
11604,1388,Yakin Byoutou Ni,Hentai,OVA,5,6.38,2741
5119,677,Sentimental Journey,Drama,TV,12,6.55,1412
5119,677,Sentimental Journey, Romance,TV,12,6.55,1412
5119,677,Sentimental Journey, Shoujo,TV,12,6.55,1412
11791,2440,Suki da yo!,Hentai,OVA,2,6.09,1201
2689,12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Comedy,Special,3,7.19,3692
28,457,Mushishi,Adventure,TV,26,8.78,300030
28,457,Mushishi, Fantasy,TV,26,8.78,300030
28,457,Mushishi, Historical,TV,26,8.78,300030
28,457,Mushishi, Mystery,TV,26,8.78,300030
28,457,Mushishi, Seinen,TV,26,8.78,300030
28,457,Mushishi, Slice of Life,TV,26,8.78,300030
28,457,Mushishi, Supernatural,TV,26,8.78,300030
7975,6834,Taa-chan no Kaitei Ryokou,Adventure,Movie,1,4.35,468
8141,8239,Anime Yasei no Sakebi,Adventure,TV,22,6.11,182
8141,8239,Anime Yasei no Sakebi, Drama,TV,22,6.11,182
11963,4717,Chijoku Kankin,Hentai,OVA,1,5.82,951
11172,2372,Enbo,Drama,OVA,6,7.22,8614
11172,2372,Enbo, Hentai,OVA,6,7.22,8614
4274,4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,Action,Special,1,6.76,4327
4274,4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!, Adventure,Special,1,6.76,4327
4274,4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!, Comedy,Special,1,6.76,4327
4274,4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!, Fantasy,Special,1,6.76,4327
4274,4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!, Sci-Fi,Special,1,6.76,4327
4274,4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!, Supernatural,Special,1,6.76,4327
12123,4495,Hyakkiyakou: Warashi,Hentai,OVA,1,5.5,281
5431,610,Popotan,Comedy,TV,12,6.46,15230
5431,610,Popotan, Drama,TV,12,6.46,15230
5431,610,Popotan, Ecchi,TV,12,6.46,15230
5431,610,Popotan, Supernatural,TV,12,6.46,15230
3128,8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Comedy,Movie,1,7.07,1999
3128,8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou, Ecchi,Movie,1,7.07,1999
3128,8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou, Kids,Movie,1,7.07,1999
3128,8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou, School,Movie,1,7.07,1999
3128,8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou, Shounen,Movie,1,7.07,1999
3128,8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou, Slice of Life,Movie,1,7.07,1999
7786,30427,Mr. Empty,Music,Music,1,5.01,92
4520,1754,Di Gi Charat Summer Special 2000,Comedy,Special,4,6.7,1685
2661,478,Sousei no Aquarion,Action,TV,26,7.2,46647
2661,478,Sousei no Aquarion, Mecha,TV,26,7.2,46647
2661,478,Sousei no Aquarion, Romance,TV,26,7.2,46647
2661,478,Sousei no Aquarion, Sci-Fi,TV,26,7.2,46647
2661,478,Sousei no Aquarion, Super Power,TV,26,7.2,46647
2661,478,Sousei no Aquarion, Supernatural,TV,26,7.2,46647
6181,31133,Shounen Sunday CM Gekijou: InuYasha-hen,Action,Special,2,6.23,1218
6181,31133,Shounen Sunday CM Gekijou: InuYasha-hen, Demons,Special,2,6.23,1218
6181,31133,Shounen Sunday CM Gekijou: InuYasha-hen, Fantasy,Special,2,6.23,1218
7909,29908,Kodomo no Kaitei no Koto,Psychological,Movie,1,4.69,152
2247,9981,Phi Brain: Kami no Puzzle,Action,TV,25,7.32,64958
2247,9981,Phi Brain: Kami no Puzzle, Game,TV,25,7.32,64958
2247,9981,Phi Brain: Kami no Puzzle, Mystery,TV,25,7.32,64958
2247,9981,Phi Brain: Kami no Puzzle, Shounen,TV,25,7.32,64958
3324,2118,Captain Tsubasa: Europe Daikessen,Action,Movie,1,7.02,2819
3324,2118,Captain Tsubasa: Europe Daikessen, Shounen,Movie,1,7.02,2819
3324,2118,Captain Tsubasa: Europe Daikessen, Sports,Movie,1,7.02,2819
2569,22677,Appleseed Alpha,Action,Movie,1,7.22,8048
2569,22677,Appleseed Alpha, Adventure,Movie,1,7.22,8048
2569,22677,Appleseed Alpha, Mecha,Movie,1,7.22,8048
2569,22677,Appleseed Alpha, Military,Movie,1,7.22,8048
2569,22677,Appleseed Alpha, Police,Movie,1,7.22,8048
2569,22677,Appleseed Alpha, Sci-Fi,Movie,1,7.22,8048
7503,7243,Suisei,Comedy,Movie,1,5.37,623
7503,7243,Suisei, Dementia,Movie,1,5.37,623
7649,3064,Kizuoibito,Action,OVA,5,5.19,524
7649,3064,Kizuoibito, Adventure,OVA,5,5.19,524
7649,3064,Kizuoibito, Seinen,OVA,5,5.19,524
7649,3064,Kizuoibito, Thriller,OVA,5,5.19,524
3555,11079,Kill Me Baby,Comedy,TV,13,6.95,54288
3555,11079,Kill Me Baby, School,TV,13,6.95,54288
3555,11079,Kill Me Baby, Seinen,TV,13,6.95,54288
9002,29367,Jam the Housnail,Adventure,TV,15,7.0,49
9002,29367,Jam the Housnail, Kids,TV,15,7.0,49
2573,4286,Bonobono (TV),Comedy,TV,48,7.22,418
2242,12637,Mo Gyutto Love de Sekkinchuu!,Music,Music,1,7.32,6713
1842,4663,Tekken Chinmi,Action,TV,20,7.43,1833
1842,4663,Tekken Chinmi, Adventure,TV,20,7.43,1833
1842,4663,Tekken Chinmi, Historical,TV,20,7.43,1833
1842,4663,Tekken Chinmi, Martial Arts,TV,20,7.43,1833
1842,4663,Tekken Chinmi, Shounen,TV,20,7.43,1833
9322,23097,Kousagi Monogatari,Comedy,Movie,1,6.2,67
9322,23097,Kousagi Monogatari, Kids,Movie,1,6.2,67
2483,16033,Karneval,Fantasy,OVA,1,7.25,11320
2483,16033,Karneval, Sci-Fi,OVA,1,7.25,11320
2483,16033,Karneval, Shoujo,OVA,1,7.25,11320
9875,19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102
9138,23727,Kansuke-san to Fushigi na Jitensha,Fantasy,Movie,1,5.5,53
9138,23727,Kansuke-san to Fushigi na Jitensha, Kids,Movie,1,5.5,53
6077,20555,SoniAni: Super Sonico The Animation,Music,TV,12,6.26,45748
6077,20555,SoniAni: Super Sonico The Animation, Slice of Life,TV,12,6.26,45748
10270,25075,Shoukoushi Cedie Specials,Drama,Special,2,7.2,82
10270,25075,Shoukoushi Cedie Specials, Shoujo,Special,2,7.2,82
10270,25075,Shoukoushi Cedie Specials, Slice of Life,Special,2,7.2,82
10336,27371,Sore Ike! Anpanman: Bokura wa Hero,Comedy,Movie,1,5.3,71
10336,27371,Sore Ike! Anpanman: Bokura wa Hero, Fantasy,Movie,1,5.3,71
10336,27371,Sore Ike! Anpanman: Bokura wa Hero, Kids,Movie,1,5.3,71
534,996,Bishoujo Senshi Sailor Moon: Sailor Stars,Adventure,TV,34,7.99,52586
534,996,Bishoujo Senshi Sailor Moon: Sailor Stars, Comedy,TV,34,7.99,52586
534,996,Bishoujo Senshi Sailor Moon: Sailor Stars, Drama,TV,34,7.99,52586
534,996,Bishoujo Senshi Sailor Moon: Sailor Stars, Fantasy,TV,34,7.99,52586
534,996,Bishoujo Senshi Sailor Moon: Sailor Stars, Magic,TV,34,7.99,52586
534,996,Bishoujo Senshi Sailor Moon: Sailor Stars, Romance,TV,34,7.99,52586
534,996,Bishoujo Senshi Sailor Moon: Sailor Stars, Shoujo,TV,34,7.99,52586
4262,10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,Action,Movie,1,6.77,404
4262,10005,Tetsujin 28-gou: Hakuchuu no Zangetsu, Adventure,Movie,1,6.77,404
4262,10005,Tetsujin 28-gou: Hakuchuu no Zangetsu, Mecha,Movie,1,6.77,404
4262,10005,Tetsujin 28-gou: Hakuchuu no Zangetsu, Sci-Fi,Movie,1,6.77,404
8957,26227,"Ikitemasu, 15-sai.",Drama,OVA,1,6.33,53
8957,26227,"Ikitemasu, 15-sai.", Kids,OVA,1,6.33,53
7871,32288,Jingle,Fantasy,ONA,1,4.8,214
8056,413,Hametsu no Mars,Horror,OVA,1,2.37,27557
8056,413,Hametsu no Mars, Sci-Fi,OVA,1,2.37,27557
2077,31780,Kimi no Kokoro wa Kagayaiteru kai?,Music,Music,1,7.35,2762
4258,1182,Shamanic Princess,Action,OVA,6,6.77,6588
4258,1182,Shamanic Princess, Fantasy,OVA,6,6.77,6588
4258,1182,Shamanic Princess, Magic,OVA,6,6.77,6588
4258,1182,Shamanic Princess, Romance,OVA,6,6.77,6588
7774,22165,Chirico,Dementia,Movie,1,5.03,164
10096,33535,Runningman,Slice of Life,ONA,1,4.7,48
12266,7914,Kyuukyoku no Chef wa Oishinbo Papa,Hentai,OVA,1,5.43,262
4518,3325,Yuusha Exkaiser,Action,TV,48,6.71,648
4518,3325,Yuusha Exkaiser, Mecha,TV,48,6.71,648
4518,3325,Yuusha Exkaiser, Sci-Fi,TV,48,6.71,648
4518,3325,Yuusha Exkaiser, Shounen,TV,48,6.71,648
11314,1896,Akiba Kei Kanojo,Hentai,OVA,3,6.83,9395
1008,2724,Daicon Opening Animations,Action,Special,2,7.72,7174
1008,2724,Daicon Opening Animations, Adventure,Special,2,7.72,7174
1008,2724,Daicon Opening Animations, Mecha,Special,2,7.72,7174
1008,2724,Daicon Opening Animations, Music,Special,2,7.72,7174
1008,2724,Daicon Opening Animations, Sci-Fi,Special,2,7.72,7174
10721,22503,Washimo,Comedy,TV,10,5.92,209
10721,22503,Washimo, Kids,TV,10,5.92,209
10721,22503,Washimo, School,TV,10,5.92,209
10721,22503,Washimo, Sci-Fi,TV,10,5.92,209
10721,22503,Washimo, Slice of Life,TV,10,5.92,209
8287,6671,Byeolnala Samchongsa,Adventure,Movie,1,5.07,151
8287,6671,Byeolnala Samchongsa, Sci-Fi,Movie,1,5.07,151
5761,18413,Puchitto Gargantia,Mecha,ONA,13,6.36,7170
5761,18413,Puchitto Gargantia, Sci-Fi,ONA,13,6.36,7170
5366,3065,Ozanari Dungeon: Kaze no Tou,Action,OVA,3,6.48,635
5366,3065,Ozanari Dungeon: Kaze no Tou, Adventure,OVA,3,6.48,635
5366,3065,Ozanari Dungeon: Kaze no Tou, Comedy,OVA,3,6.48,635
5366,3065,Ozanari Dungeon: Kaze no Tou, Fantasy,OVA,3,6.48,635
9581,8243,Mizuki Shigeru no Toono Monogatari,Adventure,Movie,1,7.67,143
9581,8243,Mizuki Shigeru no Toono Monogatari, Fantasy,Movie,1,7.67,143
348,25649,Junjou Romantica 3,Comedy,TV,12,8.16,39866
348,25649,Junjou Romantica 3, Drama,TV,12,8.16,39866
348,25649,Junjou Romantica 3, Romance,TV,12,8.16,39866
348,25649,Junjou Romantica 3, Shounen Ai,TV,12,8.16,39866
5773,6872,Cyborg 009,Action,Movie,1,6.35,1216
5773,6872,Cyborg 009, Adventure,Movie,1,6.35,1216
5773,6872,Cyborg 009, Drama,Movie,1,6.35,1216
5773,6872,Cyborg 009, Sci-Fi,Movie,1,6.35,1216
5773,6872,Cyborg 009, Shounen,Movie,1,6.35,1216
2273,2818,Madou King Granzort,Action,TV,41,7.31,835
2273,2818,Madou King Granzort, Comedy,TV,41,7.31,835
2273,2818,Madou King Granzort, Fantasy,TV,41,7.31,835
2273,2818,Madou King Granzort, Magic,TV,41,7.31,835
2273,2818,Madou King Granzort, Mecha,TV,41,7.31,835
2273,2818,Madou King Granzort, Sci-Fi,TV,41,7.31,835
2273,2818,Madou King Granzort, Shounen,TV,41,7.31,835
4849,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,Comedy,ONA,3,6.62,70559
4849,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials, Romance,ONA,3,6.62,70559
4849,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials, Seinen,ONA,3,6.62,70559
4849,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials, Slice of Life,ONA,3,6.62,70559
10477,30232,Tamagotchi! Tamatomo Daishuu GO,Comedy,TV,26,6.75,187
10477,30232,Tamagotchi! Tamatomo Daishuu GO, Fantasy,TV,26,6.75,187
10477,30232,Tamagotchi! Tamatomo Daishuu GO, Kids,TV,26,6.75,187
10392,9965,Soukou Kyojin Z-Knight,Mecha,OVA,1,5.13,110
5292,18845,Ninja Hattori-kun (2012),Comedy,TV,52,6.5,282
4729,3878,Mahou Shoujo Lalabel,Comedy,TV,49,6.65,635
4729,3878,Mahou Shoujo Lalabel, Magic,TV,49,6.65,635
4729,3878,Mahou Shoujo Lalabel, Shoujo,TV,49,6.65,635
4729,3878,Mahou Shoujo Lalabel, Slice of Life,TV,49,6.65,635
7193,6061,Maryuu Senki,Fantasy,OVA,3,5.65,812
7193,6061,Maryuu Senki, Horror,OVA,3,5.65,812
4527,2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,Adventure,OVA,3,6.7,421
4527,2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen, Comedy,OVA,3,6.7,421
4527,2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen, Fantasy,OVA,3,6.7,421
4527,2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen, Shounen,OVA,3,6.7,421
8769,11545,Happyakuyachou Hyouri Kewaishi,Drama,TV,16,5.68,200
8769,11545,Happyakuyachou Hyouri Kewaishi, Historical,TV,16,5.68,200
6011,14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13,6.28,256
9438,8495,Mahoutsukai Haley no Speed Story,Fantasy,Movie,1,6.06,256
9438,8495,Mahoutsukai Haley no Speed Story, Kids,Movie,1,6.06,256
9438,8495,Mahoutsukai Haley no Speed Story, Magic,Movie,1,6.06,256
5226,3399,Rokushin Gattai GodMars,Action,TV,64,6.52,917
5226,3399,Rokushin Gattai GodMars, Mecha,TV,64,6.52,917
5226,3399,Rokushin Gattai GodMars, Sci-Fi,TV,64,6.52,917
