,anime_id,name,genre,type,episodes,rating,members
5998,10177,DD Hokuto no Ken,"Parody, Seinen",TV,12,6.28,2348
6603,307,Kerokko Demetan,"Comedy, Fantasy, Kids",TV,39,6.04,533
351,302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557
250,23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893
8718,10270,Gun-dou Musashi Recap,"Adventure, Fantasy, Samurai",Special,1,4.62,227
647,17895,Golden Time,"Comedy, Romance, Seinen",TV,24,7.92,273191
1294,23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11,7.6,228435
5417,5900,Jean Valjean Monogatari,Drama,Special,1,6.46,422
6312,25429,Isuca,"Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural",TV,10,6.17,63638
6266,15993,Ginga e Kickoff!!: Natsuyasumi Special,Sports,Special,1,6.19,762
7196,9662,Timing,"Horror, Psychological",ONA,1,5.65,558
3656,554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",TV,24,6.92,15653
8308,29820,Channel 5.5 4th Season,"Comedy, Parody",ONA,4,5.13,191
8676,33501,Go Go Smile Anime,"Comedy, Music",Special,6,4.71,43
4963,4524,Shenmue: The Movie,"Action, Adventure, Game, Martial Arts",Movie,1,6.59,682
2438,4586,Daisuki! BuBu ChaCha,Kids,TV,26,7.26,800
3343,2201,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.02,34055
399,21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712
3157,873,.hack//Roots,"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,7.06,50480
7518,13441,Shiawasette Naani,Fantasy,OVA,1,5.35,434
9339,29718,Kumo no Ito (Special),Drama,Special,1,6.6,58
8447,23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62
11152,5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,2,7.29,8112
5404,27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,4967
8859,8967,Hidari no O&#039;Clock!!,Drama,OVA,2,6.59,124
8596,20353,Gakkou no Yuurei,"Demons, Horror, School",OVA,6,5.17,256
10193,33193,Shi Wan Ge Leng Xiaohua,"Comedy, Parody",ONA,12,6.67,114
5746,5652,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,"Adventure, Sci-Fi",Special,2,6.36,1005
7940,6535,Ai,"Dementia, Psychological, Romance",Movie,1,4.54,2009
4830,33145,Detective Conan: Nazo no Suisei Kaijuu wo Oe!,Mystery,OVA,1,6.62,976
6744,32256,Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,"Fantasy, Magic, Music, Romance, School, Sci-Fi, Shoujo",Music,1,5.96,129
4148,12745,Bari Bari Densetsu (1987),"Action, Drama, Shounen, Sports",Movie,1,6.79,610
11227,12959,Ojousama Yomeiri Kousou!,Hentai,OVA,2,7.05,3853
4089,533,Sensei no Ojikan: Doki Doki School Hours,"Comedy, Slice of Life",TV,13,6.81,5137
2670,831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",TV,24,7.19,14955
2308,34085,Sakura Nagashi,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,7.29,2945
11497,2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,OVA,2,6.52,4874
8510,28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,99
7339,33692,Shigeo wa Handsome,"Comedy, Drama",ONA,1,5.53,119
1889,3203,Chibi Maruko-chan Movie,"Comedy, School, Shoujo",Movie,1,7.41,980
3607,1068,Chou Denji Robo Combattler V,"Adventure, Mecha, Sci-Fi, Shounen",TV,54,6.93,1369
3566,538,Shin Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen",TV,26,6.95,22621
5860,3120,Bobby ni Kubittake,"Drama, Romance, Slice of Life",Movie,1,6.33,1470
9390,16820,Lightning Atom,"Action, Kids, Super Power",Movie,1,5.11,62
11696,4729,Natural 2: Duo,Hentai,OVA,4,6.24,841
6001,3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",TV,35,6.28,287
12226,14471,Kaguya-hime: Taketori Monogatari,"Hentai, Historical",OVA,1,5.06,332
3922,4031,Sakigake!! Otokojuku Movie,"Action, Comedy, Martial Arts, School, Shounen",Movie,1,6.85,1060
9022,30761,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,"Fantasy, Kids",OVA,1,4.92,44
551,400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi, Space",TV,24,7.98,78600
8494,30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165
1024,1924,Urusei Yatsura Movie 5: Final,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.72,2783
5044,685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752
1414,134,Gunslinger Girl,"Action, Drama, Military, Psychological, Sci-Fi",TV,13,7.55,106865
9294,16263,Konchuu Tsurezuregusa,"Kids, Slice of Life",OVA,1,5.8,83
10383,21969,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,"Comedy, Fantasy, Kids",Movie,1,6.05,87
11449,9310,Ryoujoku Famiresu Choukyou Menu,Hentai,OVA,2,6.6,3463
1254,4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",TV,50,7.61,18687
4864,312,Ace wo Nerae!: Final Stage,"Action, Drama, Sports",OVA,12,6.61,714
8296,33344,Cello Hiki no Gauche,"Fantasy, Kids, Music",Movie,1,4.21,72
6787,832,Ginsoukikou Ordian,"Mecha, Sci-Fi",TV,24,5.93,1304
3764,3689,Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Sci-Fi",TV,31,6.89,375
3963,2334,Anime Sanjuushi: Aramis no Bouken,"Adventure, Historical, Romance",Movie,1,6.83,705
2416,10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,7.27,30378
446,2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554
3029,8234,Muumin,"Adventure, Comedy, Fantasy, Slice of Life",TV,65,7.1,2090
4867,6579,Chikyuu Bouei Kazoku Special,"Comedy, Kids, Mecha, School, Super Power",Special,1,6.61,215
7436,21215,Zettai Shougeki: Platonic Heart Picture Drama,"Action, Ecchi, Martial Arts",Special,4,5.44,481
3213,1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,7.05,5270
11944,3551,Dragon Rider,Hentai,OVA,2,5.85,1049
4020,797,Hanaukyou Maid-tai OVA,"Comedy, Ecchi, Harem, Romance",OVA,3,6.82,6586
6694,2072,Idol Project,"Adventure, Comedy, Music",OVA,4,5.99,958
2393,1352,Cyber City Oedo 808,"Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970
2669,568,Bubblegum Crisis Tokyo 2040,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.19,20079
4632,2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",TV,51,6.67,6183
4140,2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.8,1120
11724,10043,Sailor Fuku Shinryou Tsumaka,Hentai,OVA,2,6.2,1442
2959,2084,NG Knight Ramune &amp; 40,"Adventure, Comedy, Fantasy, Mecha, Shounen",TV,38,7.12,1056
2502,3221,Shakugan no Shana Movie Special,"Adventure, Comedy, Fantasy, Parody",Special,1,7.25,19488
4187,3023,Esper Mami,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",TV,119,6.78,612
10226,16486,Shin Kyojin no Hoshi II,Sports,TV,23,6.91,145
272,1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888
7762,6841,Maabou no Kinoshita Toukichirou,Samurai,Movie,1,5.05,442
1989,1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870
12262,17823,Ikenai Boy,"Comedy, Harem, Hentai",OVA,1,3.56,179
3539,2728,TWO-MIX: White Reflection,Music,Music,1,6.96,1708
10003,23089,Ponsuke no Haru,"Comedy, Kids",Movie,1,6.33,62
12039,2169,Ice,"Action, Military, Sci-Fi, Shoujo Ai, Yuri",OVA,3,5.68,5247
6766,2346,Koroshiya 1 The Animation: Episode 0,"Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen",OVA,1,5.94,5704
8223,9613,Big X,"Action, Historical, Sci-Fi, Shounen",TV,59,6.46,254
1609,1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,"Comedy, Harem, Romance, Sci-Fi, Shounen",OVA,1,7.49,8812
11941,4803,Kawarazaki-ke no Ichizoku 2,Hentai,OVA,4,5.86,739
1028,530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",TV,46,7.71,146521
2993,796,Mahoujin Guru Guru Movie,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.11,826
10087,14781,Roboteuwang Sseonsyakeu,"Action, Mecha, Sci-Fi",Movie,1,2.49,121
10772,32820,Xiong Chu Mo Zhi Chunri Dui Dui Peng,"Adventure, Comedy, Kids",TV,52,6.33,35
3147,5203,Shin Maple Town Monogatari: Palm Town-hen,"Fantasy, Slice of Life",TV,44,7.07,589
12225,3910,Kyuukyoku no Sex Adventure Kamasutra,"Action, Comedy, Hentai, Romance, Supernatural",OVA,1,5.08,835
5164,3778,Yuukan Club,"Comedy, Mystery, School, Shoujo",OVA,2,6.54,287
10555,12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",Special,1,5.46,83
1077,15061,Aikatsu!,"Music, School, Shoujo, Slice of Life",TV,178,7.69,16990
4277,2319,Freedom Previsited,"Action, Adventure, Sci-Fi",OVA,1,6.76,1990
5051,9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291
11902,19635,Hontou ni Atta,Hentai,OVA,2,5.92,1361
11214,11321,Nee Summer!,Hentai,OVA,2,7.08,7929
3622,3129,Kaibutsu-kun,"Comedy, Horror",TV,49,6.93,460
10002,31647,Ponkotsuland Saga,"Comedy, Parody",ONA,1,3.41,140
9328,19687,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166
4360,5016,Fluximation,Music,Music,14,6.74,2240
438,10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689
105,32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",TV,13,8.5,185015
36,11741,Fate/Zero 2nd Season,"Action, Fantasy, Supernatural, Thriller",TV,12,8.73,340973
7657,7494,Usagi to Kame,Fantasy,Movie,1,5.19,185
6161,748,True Love Story,Romance,OVA,3,6.24,3409
2507,6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1,7.25,18991
10391,30210,Souiu Megane,Dementia,Movie,1,3.5,65
1747,6574,Hanamaru Youchien,"Comedy, Seinen, Slice of Life",TV,12,7.45,40243
1669,29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,"Comedy, School, Shounen, Sports",Special,1,7.47,8011
6158,30916,The Five Killers,Action,ONA,1,6.24,312
9770,16393,Norakuro-kun,"Comedy, Mystery",TV,50,7.17,114
1311,9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Comedy,Special,3,7.59,12153
883,31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo",OVA,1,7.77,20749
10469,32142,Takemoto Denki x Peeping Life,"Comedy, Slice of Life",ONA,1,4.22,85
12199,5663,G.T.R G-cup Teacher Rei,Hentai,OVA,4,5.26,395
10100,33078,Ryoku Tama Shinshi,"Comedy, Demons",Movie,1,6.0,33
10633,29283,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",Special,1,5.42,106
382,14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641
7323,32084,"Watashitachi, Luck Logic-bu!","Comedy, School",TV,12,5.55,1417
1425,2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,Comedy,TV,12,7.55,1846
9035,11857,Judo Sanka,"Shounen, Sports",TV,27,6.68,128
6391,28715,Rusty Nail,"Action, Music, Sci-Fi",Music,1,6.14,417
2093,6758,Tatakau Shisho: The Book of Bantorra,"Action, Fantasy, Seinen, Super Power",TV,27,7.36,35520
9063,30457,Kachikachi Yama no Shouboutai,Comedy,Movie,1,6.19,101
2706,23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.18,1332
584,1472,City Hunter 3,"Action, Comedy, Mystery, Shounen",TV,13,7.95,6723
10285,17211,Shouwa Ahozoushi Akanuke Ichiban!,"Comedy, Shoujo",TV,22,7.28,246
7195,13857,Souhaku Shisuferia,Music,Music,1,5.65,261
4387,10689,Appleseed XIII Remix Movie 1: Yuigon,"Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.74,2478
8,15335,Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,1,9.1,72534
11836,2375,Shusaku Replay,"Hentai, School",OVA,4,6.01,1176
5294,3201,Pure-tou no Nakama-tachi,"Fantasy, Kids",TV,26,6.5,386
9469,3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy, Kids",TV,52,6.5,175
11121,25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Hentai, Magic",OVA,4,7.61,6158
922,14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,7.77,349836
4516,1130,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,6.71,4905
4639,1153,Crying Freeman,"Action, Drama, Martial Arts, Police, Romance, Seinen",OVA,6,6.67,4747
8739,19495,Hakusai Anime,"Comedy, Romance, School, Slice of Life",ONA,3,6.56,260
9826,30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,8.0,40
2553,3121,Kodomo no Jikan OVA,"Comedy, Ecchi, School",OVA,3,7.23,20376
1142,23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,7.66,215817
6123,12121,Towa no Kizuna,Music,Music,1,6.25,1692
11139,719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",OVA,2,7.37,20964
5173,7083,Hakushaku to Yousei Specials,"Adventure, Fantasy, Historical, Magic",Special,6,6.53,5142
5965,7691,Tokimeki Memorial 4 OVA,Harem,OVA,1,6.3,1260
8662,9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207
3135,5217,Goal FH: Field Hunter,"Action, Sports",TV,39,7.07,737
2276,3437,Mister Ajikko,"Comedy, Shounen",TV,99,7.31,1828
4747,471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",TV,13,6.65,13877
8321,11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,5.08,114
6216,3336,Mezame no Hakobune,Fantasy,OVA,1,6.21,1867
25,7311,Suzumiya Haruhi no Shoushitsu,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",Movie,1,8.81,240297
11682,3350,Kininaru Kimochi,Hentai,OVA,4,6.26,1923
12005,3976,Mamahaha,"Drama, Hentai, Romance",OVA,2,5.74,1546
12102,3527,Lesbian Byoutou,Hentai,OVA,2,5.54,1149
8761,29273,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,"Historical, Kids",OVA,1,5.7,58
8613,9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,5.8,92
518,11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.01,283847
4608,4439,Kurenai Sanshirou,"Action, Martial Arts, Sports",TV,26,6.68,603
208,28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652
10630,3975,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,141,6.68,265
303,27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251
10541,7844,The Place Where We Were,Dementia,Movie,1,6.15,195
1997,24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,1,7.38,9418
10339,17004,Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,5.69,81
3271,1357,Shin Hokuto no Ken,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
2776,751,Bomberman Jetters,"Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen",TV,52,7.16,1876
9986,5018,Piroppo,Comedy,TV,23,5.06,251
11363,5743,Saimin Ryoujoku Gakuen,Hentai,OVA,3,6.75,3023
10125,29559,San-biki no Koguma-san,Kids,Movie,1,3.63,80
6072,13789,Little Nemo Pilot,Adventure,Special,1,6.26,407
1580,5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,Comedy,OVA,1,7.5,19219
6431,23099,Puchitto Gargantia Special,"Comedy, Mecha, Sci-Fi",Special,1,6.12,1786
4276,13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,Comedy,Special,6,6.76,19326
5742,5098,Andersen Monogatari,"Drama, Fantasy, Kids",Movie,1,6.36,364
5554,9691,Kyomu Senshi Miroku,"Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural",OVA,6,6.42,207
8549,23967,Fox Wood Monogatari,"Adventure, Kids",OVA,3,7.44,67
11793,13643,Imouto Twins,Hentai,OVA,1,6.08,1313
1622,476,Ginban Kaleidoscope,"Drama, Romance, Sports",TV,12,7.48,29837
2562,842,Ushio to Tora,"Action, Comedy, Horror",OVA,10,7.23,6086
1824,32953,Koi ni Naritai Aquarium,Music,Music,1,7.43,1683
2621,1619,Negima!? Haru Special!?,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,1,7.21,13563
2085,4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,TV,12,7.36,1615
9153,28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",OVA,1,5.67,38
2751,1436,Lupin III: Twilight Gemini no Himitsu,"Action, Adventure, Comedy, Shounen",Special,1,7.17,3493
5891,2196,Genmu Senki Leda,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi",OVA,1,6.32,1925
9611,19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,"Action, Comedy, Ecchi, Parody",Special,1,6.2,105
598,24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.95,57665
2249,1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",OVA,6,7.32,7289
228,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566
4463,3641,Naisho no Tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",OVA,3,6.72,5135
3441,5891,Kousoku Denjin Albegus,Mecha,TV,45,6.99,698
3349,11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13,7.02,47588
8818,22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,"Fantasy, Kids",OVA,1,6.0,103
11545,8289,Toumei Ningen R,Hentai,OVA,2,6.45,2300
435,29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962
470,427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253
9567,26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",OVA,6,8.67,41
4959,1854,Rockman Hoshi ni Negai wo,"Action, Adventure, Sci-Fi",OVA,3,6.59,1979
4282,2911,Kyoushirou to Towa no Sora Specials,"Drama, Magic, Romance, Shounen",Special,6,6.76,3946
4173,1544,Super Robot Taisen OG The Animation,"Mecha, Sci-Fi, Shounen, Space",OVA,3,6.79,2653
6820,11717,Hoshi no Kirby: Pilot,"Adventure, Comedy, Fantasy, Parody",Special,1,5.91,915
5835,21479,Metal Fight Beyblade Zero G Specials,"Adventure, Sports",Special,7,6.34,915
11195,6465,Kangoku Senkan,Hentai,OVA,4,7.12,4719
11974,2007,Dousou Kai Again,Hentai,OVA,2,5.8,1101
7007,1342,Violence Jack: Jigoku Gai-hen,"Action, Drama, Horror",OVA,1,5.8,3456
9237,3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.22,282
4800,8839,Gundam Neo Experience 0087: Green Divers,"Adventure, Mecha, Space",Movie,1,6.63,1849
3610,17357,Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,"Fantasy, Kids, Magic, Shoujo",Movie,1,6.93,1828
2934,961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,7.13,3875
1155,12291,Acchi Kocchi (TV),"Comedy, Romance, School, Seinen, Slice of Life",TV,12,7.65,127973
11142,4502,Stringendo+Accelerando Ultimatum Sera,Hentai,OVA,3,7.36,7634
6638,17397,Cyclops Shoujo Saipuu,"Comedy, Ecchi, School, Slice of Life",ONA,12,6.02,15329
2497,2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",TV,52,7.25,3921
11153,3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7.29,7218
1564,31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School",Special,1,7.5,17770
4945,30721,Hacka Doll The Animation,"Comedy, Sci-Fi",TV,13,6.59,19502
10850,26307,"Yume, Sora Takaku","Drama, Kids",OVA,1,7.0,43
5121,3864,Souten no Ken Specials,"Action, Historical, Martial Arts, Shounen",Special,4,6.55,1122
12188,5542,Telepathist IQ Saiko,Hentai,OVA,1,5.31,252
9638,30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids",OVA,1,7.0,46
6583,275,Love♥Love?,"Comedy, Ecchi, Harem, Romance",TV,9,6.05,15114
10718,22219,Warera Salaryman Tou,"Comedy, Slice of Life",TV,26,8.67,57
6984,2078,Landlock,"Adventure, Fantasy, Sci-Fi",OVA,2,5.81,965
2464,33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434
4322,15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,"Comedy, Ecchi",Special,6,6.75,19407
5872,15177,Macross FB7: Ore no Uta wo Kike!,"Action, Mecha, Music, Romance, Sci-Fi",Movie,1,6.33,2398
3614,6055,F,"Cars, Shounen, Sports",TV,31,6.93,816
5685,2523,Izumo: Takeki Tsurugi no Senki,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",TV,12,6.38,7748
1277,1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,1,7.6,2506
1189,334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",TV,76,7.64,24745
7350,31107,Summer Train!,Slice of Life,Special,1,5.52,247
4781,2031,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic",TV,13,6.64,23477
654,19613,New Initial D Movie: Legend 1 - Kakusei,"Action, Cars, Seinen, Sports",Movie,1,7.92,7695
6324,2476,School Days,"Drama, Harem, Romance, School",TV,12,6.17,279183
4904,32481,Love Live! Kouhaku Special Anime,Music,Special,1,6.59,1291
9805,34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8.0,20
11242,5464,Cafe Junkie,Hentai,OVA,2,6.99,7889
6858,574,Rean no Tsubasa,"Fantasy, Mecha, Sci-Fi",ONA,6,5.89,2228
3576,5311,Astroganger,"Action, Mecha, Sci-Fi",TV,26,6.94,492
12004,23761,Konna ni Yasashiku Sareta no,Hentai,OVA,3,5.74,1413
3841,6560,Popee the Performer,"Comedy, Dementia",TV,39,6.87,1565
11285,4473,Shoujo Sect,"Comedy, Hentai, Romance, Yuri",OVA,3,6.89,16527
2938,2124,Code Geass: Hangyaku no Lelouch Recaps,"Action, Mecha, Military, School, Super Power",Special,2,7.12,23194
11899,22815,Yariman Fudousan,Hentai,OVA,2,5.92,1327
6611,33775,Soul Buster,"Action, Samurai",TV,12,6.01,11086
2213,1652,Uchuu Senkan Yamato III,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,25,7.33,2568
8053,6953,Ningen Doubutsuen,Dementia,Movie,1,2.78,1893
8772,24877,Hare Tokidoki Buta,"Comedy, Kids",Movie,1,4.7,67
1065,15051,Love Live! School Idol Project,"Music, School, Slice of Life",TV,13,7.7,155281
8500,8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,105
11756,4011,Binetsukko ♭37℃ The Animation,"Harem, Hentai, School",OVA,2,6.14,1925
9043,11767,Justeen,"Action, Mecha, Sci-Fi",OVA,1,5.36,508
141,23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,8.42,331627
1939,16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1,7.4,44450
12057,10764,Buta Himesama,"Fantasy, Hentai, Supernatural",OVA,1,5.64,2202
7384,8718,Itsumademo Tabibito,"Drama, Music",Music,1,5.48,226
4088,23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,"Action, Comedy, Fantasy",Special,1,6.81,10141
4294,16718,SKET Dance: SD Character Flash Anime,"Comedy, School, Shounen",ONA,16,6.76,2017
5565,3819,Sasurai no Taiyou,"Drama, Music",TV,26,6.42,316
3292,1929,Futari wa Precure: Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,7189
10093,31373,Rudolf to Ippaiattena,"Adventure, Kids",Movie,1,7.63,405
6967,611,Platonic Chain,"Sci-Fi, Slice of Life",TV,24,5.82,1091
10370,17006,Sore Ike! Anpanman: Sing! Dance! Everybody&#039;s Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,5.06,81
